state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
himachal pradesh,solan,2025,9,303,29,0,277,1944,929,1291
himachal pradesh,solan,2025,10,246,16,2,147,883,2136,880
himachal pradesh,solan,2025,11,372,12,1,238,1289,3054,1311
himachal pradesh,solan,2025,12,184,8,3,347,2030,2387,1843
himachal pradesh,una,2025,9,336,9,0,266,3029,1242,1616
himachal pradesh,una,2025,10,327,4,0,120,933,2326,949
himachal pradesh,una,2025,11,345,4,0,178,1246,2281,1289
himachal pradesh,una,2025,12,218,4,0,302,1741,2310,1938
jammu and kashmir,anantnag,2025,9,861,104,1,428,2709,1368,1359
jammu and kashmir,anantnag,2025,10,646,83,3,392,2718,1820,1172
jammu and kashmir,anantnag,2025,11,836,102,25,606,4070,2880,1672
jammu and kashmir,anantnag,2025,12,635,52,6,1160,5929,9077,2601
jammu and kashmir,badgam,2025,9,473,85,0,100,1492,342,665
jammu and kashmir,badgam,2025,10,319,42,0,64,1015,462,579
jammu and kashmir,badgam,2025,11,425,43,0,145,1716,573,726
jammu and kashmir,badgam,2025,12,457,22,1,258,3078,749,1239
jammu and kashmir,bandipore,2025,9,366,101,2,244,1150,906,622
jammu and kashmir,bandipore,2025,10,317,81,8,206,982,838,561
jammu and kashmir,bandipore,2025,11,329,75,31,383,1586,759,614
jammu and kashmir,bandipore,2025,12,276,51,2,496,2355,2551,1001
jammu and kashmir,bandipur,2025,10,1,0,0,0,0,0,0
jammu and kashmir,bandipur,2025,12,1,0,0,0,1,0,0
jammu and kashmir,baramula,2025,5,136,39,12,419,2365,2233,3890
jammu and kashmir,baramula,2025,9,784,163,3,445,3098,2342,2438
jammu and kashmir,baramula,2025,10,489,103,6,303,2244,2044,1775
jammu and kashmir,baramula,2025,11,759,149,42,589,4169,5269,2413
jammu and kashmir,baramula,2025,12,1030,78,1,1229,6408,5601,3541
jammu and kashmir,budgam,2025,9,218,16,0,295,647,1337,237
jammu and kashmir,budgam,2025,10,174,10,3,238,370,1782,225
jammu and kashmir,budgam,2025,11,211,17,9,368,649,2208,228
jammu and kashmir,budgam,2025,12,190,8,3,577,1212,3074,383
jammu and kashmir,doda,2025,7,261,260,17,0,0,2175,2235
jammu and kashmir,doda,2025,9,270,145,0,55,788,503,639
jammu and kashmir,doda,2025,10,1178,261,0,101,1279,2254,1442
jammu and kashmir,doda,2025,11,860,272,10,245,1827,4155,1902
jammu and kashmir,doda,2025,12,880,85,5,305,3125,2811,2396
jammu and kashmir,ganderbal,2025,9,246,27,0,107,661,398,385
jammu and kashmir,ganderbal,2025,10,140,10,1,82,560,408,322
jammu and kashmir,ganderbal,2025,11,216,17,8,128,864,1323,414
jammu and kashmir,ganderbal,2025,12,171,5,2,296,1645,2068,657
jammu and kashmir,jammu,2025,5,55,16,10,0,0,3268,6010
jammu and kashmir,jammu,2025,9,1173,313,10,342,5344,3474,4411
jammu and kashmir,jammu,2025,10,811,185,8,253,3738,7511,3223
jammu and kashmir,jammu,2025,11,884,212,5,369,5340,8673,4142
jammu and kashmir,jammu,2025,12,826,109,3,488,7410,6938,5048
jammu and kashmir,kargil,2025,9,102,40,0,61,236,433,72
jammu and kashmir,kargil,2025,10,58,41,1,46,133,244,80
jammu and kashmir,kargil,2025,11,100,37,0,112,311,268,117
jammu and kashmir,kargil,2025,12,128,23,0,207,514,298,191
jammu and kashmir,kathua,2025,9,475,91,0,165,2241,1430,1076
jammu and kashmir,kathua,2025,10,394,67,4,144,1656,2622,1008
jammu and kashmir,kathua,2025,11,923,97,4,257,2525,3616,1252
jammu and kashmir,kathua,2025,12,851,55,1,366,3949,3374,1815
jammu and kashmir,kishtwar,2025,9,181,45,1,41,361,535,463
jammu and kashmir,kishtwar,2025,10,227,59,0,52,343,631,633
jammu and kashmir,kishtwar,2025,11,337,68,4,113,596,806,735
jammu and kashmir,kishtwar,2025,12,313,33,1,162,1140,1496,1231
jammu and kashmir,kulgam,2025,9,245,62,0,151,602,994,557
jammu and kashmir,kulgam,2025,10,206,57,0,126,421,1060,413
jammu and kashmir,kulgam,2025,11,283,76,9,290,1133,1693,598
jammu and kashmir,kulgam,2025,12,236,37,0,405,1584,2583,970
jammu and kashmir,kupwara,2025,9,672,161,0,506,2784,1477,1748
jammu and kashmir,kupwara,2025,10,576,112,5,458,2474,2046,1667
jammu and kashmir,kupwara,2025,11,680,113,35,685,2911,2744,1760
jammu and kashmir,kupwara,2025,12,472,58,0,1032,4393,4195,2444
jammu and kashmir,leh,2025,9,32,12,1,28,149,395,81
jammu and kashmir,leh,2025,10,48,18,0,32,125,313,49
jammu and kashmir,leh,2025,11,53,6,0,64,275,211,139
jammu and kashmir,leh,2025,12,30,6,0,95,293,184,123
jammu and kashmir,leh ladakh,2025,10,1,0,0,2,1,4,0
jammu and kashmir,leh ladakh,2025,12,2,0,0,0,0,0,1
jammu and kashmir,pulwama,2025,9,457,40,0,164,1257,613,684
jammu and kashmir,pulwama,2025,10,427,30,12,204,1158,2708,808
jammu and kashmir,pulwama,2025,11,451,32,2,465,2043,7208,1191
jammu and kashmir,pulwama,2025,12,407,16,1,698,3193,4253,1601
jammu and kashmir,punch,2025,4,142,59,10,670,3193,2567,3272
jammu and kashmir,punch,2025,9,352,142,0,300,1418,1110,1059
jammu and kashmir,punch,2025,10,401,118,1,247,1195,3469,1228
jammu and kashmir,punch,2025,11,537,171,6,419,1351,5231,1754
jammu and kashmir,punch,2025,12,633,58,0,707,2723,4894,2158
jammu and kashmir,rajauri,2025,11,0,1,0,0,4,0,2
jammu and kashmir,rajauri,2025,12,1,0,0,0,10,0,5
jammu and kashmir,rajouri,2025,9,513,166,0,272,2223,1674,1518
jammu and kashmir,rajouri,2025,10,313,121,2,191,1588,3290,1451
jammu and kashmir,rajouri,2025,11,728,221,7,371,2096,6027,2317
jammu and kashmir,rajouri,2025,12,517,86,0,708,3079,6349,3357
jammu and kashmir,ramban,2025,9,204,132,0,121,663,801,303
jammu and kashmir,ramban,2025,10,300,157,0,174,492,2324,489
jammu and kashmir,ramban,2025,11,329,212,5,311,799,6102,692
jammu and kashmir,ramban,2025,12,484,96,1,566,1499,5300,915
jammu and kashmir,reasi,2025,9,242,113,0,80,646,759,502
jammu and kashmir,reasi,2025,10,215,120,3,104,660,1189,570
jammu and kashmir,reasi,2025,11,348,249,2,191,1251,1440,794
jammu and kashmir,reasi,2025,12,331,88,4,286,1798,1402,1150
jammu and kashmir,samba,2025,9,150,12,0,101,511,491,291
jammu and kashmir,samba,2025,10,110,16,2,48,357,1103,230
jammu and kashmir,samba,2025,11,143,12,7,88,593,1372,320
jammu and kashmir,samba,2025,12,129,7,0,134,971,1071,402
jammu and kashmir,shopian,2025,7,308,84,20,0,0,0,0
jammu and kashmir,shupiyan,2025,9,141,33,1,138,473,1088,383
jammu and kashmir,shupiyan,2025,10,108,27,0,155,484,872,243
jammu and kashmir,shupiyan,2025,11,108,45,0,180,537,1369,310
jammu and kashmir,shupiyan,2025,12,180,23,0,382,1532,1344,566
jammu and kashmir,srinagar,2025,9,1011,83,1,319,4155,1859,3114
jammu and kashmir,srinagar,2025,10,653,66,33,312,4323,4364,3488
jammu and kashmir,srinagar,2025,11,686,80,87,620,6732,6590,3958
jammu and kashmir,srinagar,2025,12,503,42,14,959,8861,9292,5519
jammu and kashmir,udhampur,2025,9,495,95,4,90,1576,1109,1259
jammu and kashmir,udhampur,2025,10,343,72,4,96,1440,1959,1150
jammu and kashmir,udhampur,2025,11,827,127,3,115,2156,3002,1979
jammu and kashmir,udhampur,2025,12,783,55,0,238,3385,2435,3010
jharkhand,bokaro,2025,9,1061,845,4,888,8490,5163,4590
jharkhand,bokaro,2025,10,625,415,5,443,4406,3010,2977
jharkhand,bokaro,2025,11,1102,661,4,995,11303,3633,6070
jharkhand,bokaro,2025,12,719,357,4,1402,11626,5006,5751
jharkhand,chatra,2025,6,246,218,10,0,0,2614,3113
jharkhand,chatra,2025,7,330,161,10,0,0,4787,4216
jharkhand,chatra,2025,9,954,760,3,898,9195,4529,3516
jharkhand,chatra,2025,10,498,362,3,356,3058,1263,1462
jharkhand,chatra,2025,11,902,851,4,759,7182,2626,3565
jharkhand,chatra,2025,12,518,467,5,1205,8522,3624,3722
jharkhand,deoghar,2025,3,12,25,18,839,25753,5230,5790
jharkhand,deoghar,2025,4,371,342,10,0,0,6707,5891
jharkhand,deoghar,2025,9,1050,993,16,718,8073,2474,2208
jharkhand,deoghar,2025,10,768,661,60,396,4288,1865,1617
jharkhand,deoghar,2025,11,1384,1069,11,816,8171,2742,3686
jharkhand,deoghar,2025,12,933,589,12,1253,9753,4003,3364
jharkhand,dhanbad,2025,7,782,722,34,0,0,7262,15024
jharkhand,dhanbad,2025,9,1983,1346,11,924,12362,3721,7405
jharkhand,dhanbad,2025,10,1394,580,7,631,6688,2227,4057
jharkhand,dhanbad,2025,11,1928,1040,23,1282,16336,4420,9696
jharkhand,dhanbad,2025,12,791,373,17,1363,15184,5023,7218
jharkhand,dumka,2025,4,34,32,23,0,0,9051,8197
jharkhand,dumka,2025,6,74,110,14,0,0,2799,3763
jharkhand,dumka,2025,7,61,117,10,0,0,2484,4172
jharkhand,dumka,2025,9,827,963,8,719,9941,2317,3307
jharkhand,dumka,2025,10,496,533,13,417,5518,1867,1599
jharkhand,dumka,2025,11,817,850,16,798,8323,3070,3497
jharkhand,dumka,2025,12,434,391,2,1050,8280,2986,3673
jharkhand,east singhbhum,2025,4,55,54,11,0,0,12370,12771
jharkhand,east singhbhum,2025,7,180,100,13,0,0,5692,10775
jharkhand,east singhbhum,2025,9,1572,808,10,696,8827,4508,6961
jharkhand,east singhbhum,2025,10,985,322,11,378,4670,3103,3474
jharkhand,east singhbhum,2025,11,1598,540,36,850,10315,5150,7647
jharkhand,east singhbhum,2025,12,1593,285,18,1074,12590,4816,6409
jharkhand,east singhbum,2025,7,848,546,53,0,0,0,0
jharkhand,garhwa,2025,9,1518,593,0,740,7249,3412,5713
jharkhand,garhwa,2025,10,842,273,7,407,3967,1514,2932
jharkhand,garhwa,2025,11,1552,488,7,858,8385,3265,6317
jharkhand,garhwa,2025,12,925,248,1,1076,9766,4885,6409
jharkhand,giridih,2025,7,871,921,27,0,0,5873,7448
jharkhand,giridih,2025,9,2033,1714,21,1759,12127,4224,4115
jharkhand,giridih,2025,10,1258,1108,11,836,6447,2354,2543
jharkhand,giridih,2025,11,2101,1839,19,2069,15199,4505,5823
jharkhand,giridih,2025,12,1432,944,4,2611,16955,5881,4976
jharkhand,godda,2025,4,79,46,11,0,0,11029,6501
jharkhand,godda,2025,9,995,765,1,566,8694,2284,2792
jharkhand,godda,2025,10,507,373,3,407,6352,1882,1606
jharkhand,godda,2025,11,1067,652,1,1028,12781,4948,3694
jharkhand,godda,2025,12,590,299,1,1082,8571,4991,3378
jharkhand,gumla,2025,6,228,131,10,0,0,3319,5738
jharkhand,gumla,2025,7,383,286,23,0,0,3065,6254
jharkhand,gumla,2025,9,1281,927,2,745,8798,3136,4727
jharkhand,gumla,2025,10,628,398,26,447,4630,1897,2671
jharkhand,gumla,2025,11,881,518,15,729,7010,2782,4424
jharkhand,gumla,2025,12,682,264,18,1377,12399,5041,6189
jharkhand,hazaribag,2025,9,120,67,0,90,1527,128,533
jharkhand,hazaribag,2025,10,77,39,0,31,818,60,275
jharkhand,hazaribag,2025,11,107,73,0,97,1687,130,650
jharkhand,hazaribag,2025,12,54,29,0,129,1869,174,671
jharkhand,hazaribagh,2025,4,169,65,14,0,0,7363,5568
jharkhand,hazaribagh,2025,9,1234,717,0,1036,8313,2801,3001
jharkhand,hazaribagh,2025,10,766,447,2,585,4334,1495,1649
jharkhand,hazaribagh,2025,11,1239,559,15,1155,10078,2910,3401
jharkhand,hazaribagh,2025,12,717,260,0,1589,10712,4901,4098
jharkhand,jamtara,2025,9,1140,424,1,273,5655,1424,1935
jharkhand,jamtara,2025,10,650,308,5,200,3598,869,1097
jharkhand,jamtara,2025,11,849,379,6,314,4757,1306,2099
jharkhand,jamtara,2025,12,521,163,4,577,5489,1968,1843
jharkhand,khunti,2025,6,91,148,11,0,0,1719,2694
jharkhand,khunti,2025,7,146,196,14,0,0,2198,4903
jharkhand,khunti,2025,9,376,320,9,223,3600,1479,2986
jharkhand,khunti,2025,10,256,158,7,158,2234,822,1445
jharkhand,khunti,2025,11,351,249,4,278,3373,1203,3189
jharkhand,khunti,2025,12,206,102,0,380,3429,1424,2540
jharkhand,kodarma,2025,9,59,48,0,37,514,88,195
jharkhand,kodarma,2025,10,42,27,0,25,338,42,201
jharkhand,kodarma,2025,11,57,40,0,52,621,72,297
jharkhand,kodarma,2025,12,26,11,0,95,758,174,403
jharkhand,koderma,2025,9,767,401,0,274,2459,1310,1290
jharkhand,koderma,2025,10,350,235,8,199,1539,669,791
jharkhand,koderma,2025,11,575,303,3,343,2745,1191,1593
jharkhand,koderma,2025,12,404,175,1,532,3561,2404,1706
jharkhand,latehar,2025,9,600,384,1,634,6949,1893,1916
jharkhand,latehar,2025,10,202,103,5,238,2516,1104,860
jharkhand,latehar,2025,11,507,305,4,600,6328,1405,2078
jharkhand,latehar,2025,12,366,131,1,918,7380,2246,2569
jharkhand,lohardaga,2025,4,187,104,17,0,0,3098,4422
jharkhand,lohardaga,2025,6,165,174,21,0,0,1408,2683
jharkhand,lohardaga,2025,9,388,277,1,290,2521,1101,2195
jharkhand,lohardaga,2025,10,220,126,6,143,1265,645,974
jharkhand,lohardaga,2025,11,421,153,11,323,2690,782,1492
jharkhand,lohardaga,2025,12,603,85,0,444,3431,1478,2201
jharkhand,pakaur,2025,9,105,67,0,63,641,95,191
jharkhand,pakaur,2025,10,29,7,0,30,361,23,35
jharkhand,pakaur,2025,11,50,19,0,33,622,21,54
jharkhand,pakaur,2025,12,13,7,0,55,494,91,122
jharkhand,pakur,2025,4,579,372,11,0,0,4133,2273
jharkhand,pakur,2025,6,501,590,16,0,0,2457,2104
jharkhand,pakur,2025,7,994,1023,11,0,0,2408,2795
jharkhand,pakur,2025,9,1005,662,5,543,6330,1811,1684
jharkhand,pakur,2025,10,229,106,1,336,4540,582,471
jharkhand,pakur,2025,11,469,106,1,452,5335,420,510
jharkhand,pakur,2025,12,194,49,0,434,3750,1782,1264
jharkhand,palamau,2025,9,78,23,0,27,566,30,149
jharkhand,palamau,2025,10,21,8,0,15,327,32,96
jharkhand,palamau,2025,11,96,21,0,29,677,46,313
jharkhand,palamau,2025,12,25,14,0,52,655,106,247
jharkhand,palamu,2025,9,1933,642,18,1637,12529,4082,3616
jharkhand,palamu,2025,10,984,295,4,781,6917,2668,2014
jharkhand,palamu,2025,11,2473,764,27,2066,17883,4862,5475
jharkhand,palamu,2025,12,1158,293,15,2204,14976,7353,5971
jharkhand,pashchimi singhbhum,2025,9,91,96,1,41,1471,271,907
jharkhand,pashchimi singhbhum,2025,10,69,50,0,30,1344,117,443
jharkhand,pashchimi singhbhum,2025,11,124,70,0,42,1582,187,894
jharkhand,pashchimi singhbhum,2025,12,62,36,0,82,1909,259,1059
jharkhand,purbi singhbhum,2025,9,271,70,0,16,1097,209,1508
jharkhand,purbi singhbhum,2025,10,209,36,0,10,635,86,689
jharkhand,purbi singhbhum,2025,11,228,47,0,17,1508,218,1672
jharkhand,purbi singhbhum,2025,12,106,19,0,43,1540,246,1428
jharkhand,ramgarh,2025,9,581,392,4,471,4428,1390,1577
jharkhand,ramgarh,2025,10,391,223,1,237,2553,736,1026
jharkhand,ramgarh,2025,11,632,296,6,383,5599,1384,2126
jharkhand,ramgarh,2025,12,298,155,0,661,6102,1952,2235
jharkhand,ranchi,2025,4,552,481,87,606,5520,12941,20668
jharkhand,ranchi,2025,6,259,273,34,0,0,4881,10624
jharkhand,ranchi,2025,7,792,682,121,0,0,7872,17411
jharkhand,ranchi,2025,9,1954,1079,8,1279,12635,4767,8246
jharkhand,ranchi,2025,10,1394,687,26,764,7211,2808,4148
jharkhand,ranchi,2025,11,3402,1083,7,1325,13771,4926,9368
jharkhand,ranchi,2025,12,965,328,51,1817,17388,5889,8662
jharkhand,sahebganj,2025,9,977,893,9,1022,11816,2556,2251
jharkhand,sahebganj,2025,10,591,402,1,584,7394,1716,1328
jharkhand,sahebganj,2025,11,1386,1075,2,994,10811,2657,2600
jharkhand,sahebganj,2025,12,682,300,3,1110,8654,4742,2515
jharkhand,sahibganj,2025,9,53,68,0,59,557,46,114
jharkhand,sahibganj,2025,10,52,35,0,15,228,71,111
jharkhand,sahibganj,2025,11,65,67,0,39,586,86,236
jharkhand,sahibganj,2025,12,17,8,0,24,473,170,209
jharkhand,seraikelakharsawan,2025,9,820,436,3,390,6197,2144,4226
jharkhand,seraikelakharsawan,2025,10,547,242,19,262,3838,1557,2260
jharkhand,seraikelakharsawan,2025,11,929,395,4,531,7072,2933,5151
jharkhand,seraikelakharsawan,2025,12,647,204,4,628,6914,3316,4677
jharkhand,simdega,2025,9,622,288,0,379,5607,1457,3849
jharkhand,simdega,2025,10,286,97,0,190,2408,783,1561
jharkhand,simdega,2025,11,353,148,13,330,3545,1277,2495
jharkhand,simdega,2025,12,211,61,0,393,3871,2182,3762
jharkhand,west singhbhum,2025,7,320,440,16,0,0,5416,9862
jharkhand,west singhbhum,2025,9,1122,579,12,1030,13849,4253,6580
jharkhand,west singhbhum,2025,10,811,503,8,533,6779,2275,3658
jharkhand,west singhbhum,2025,11,1189,691,8,792,10504,2832,5958
jharkhand,west singhbhum,2025,12,769,376,4,907,9405,4690,8195
karnataka,bagalkot,2025,9,2132,392,34,1280,5770,3284,3687
karnataka,bagalkot,2025,10,1131,195,7,1253,4617,2478,2766
karnataka,bagalkot,2025,11,1342,199,30,1623,5995,3458,3802
karnataka,bagalkot,2025,12,1771,145,13,2019,7859,4860,4190
karnataka,ballari,2025,9,893,114,24,279,1848,2140,1093
karnataka,ballari,2025,10,425,52,6,295,1394,1324,800
karnataka,ballari,2025,11,618,53,24,421,1704,1899,945
karnataka,ballari,2025,12,514,48,10,567,3012,3788,1314
karnataka,bangalore,2025,9,1661,354,1,695,8882,3534,12288
karnataka,bangalore,2025,10,1218,318,2,535,7550,3280,9244
karnataka,bangalore,2025,11,1649,346,0,838,10095,5100,11898
karnataka,bangalore,2025,12,1248,218,1,1045,13412,6707,14628
karnataka,bangalore rural,2025,5,176,35,29,541,2890,3142,2161
karnataka,bangalore rural,2025,9,568,62,27,344,3553,1276,1827
karnataka,bangalore rural,2025,10,413,52,31,379,3078,1119,1358
karnataka,bangalore rural,2025,11,524,61,37,587,4776,1582,1945
karnataka,bangalore rural,2025,12,570,57,2,720,6286,3248,2530
karnataka,belagavi,2025,9,2418,254,25,1000,5653,4210,2081
karnataka,belagavi,2025,10,1387,134,30,921,4242,3200,1373
karnataka,belagavi,2025,11,1806,125,58,1521,6380,4534,1944
karnataka,belagavi,2025,12,1452,109,7,1887,8838,10431,2533
karnataka,belgaum,2025,9,2097,363,1,1141,8939,3281,5607
karnataka,belgaum,2025,10,1127,186,1,1026,6836,2957,4901
karnataka,belgaum,2025,11,1463,201,0,1426,9550,3503,6003
karnataka,belgaum,2025,12,1174,130,0,1858,13258,7182,7399
karnataka,bellary,2025,9,1407,285,0,497,4561,2416,3865
karnataka,bellary,2025,10,645,130,0,455,3322,1727,3630
karnataka,bellary,2025,11,750,109,1,618,4257,2156,3717
karnataka,bellary,2025,12,821,72,0,791,6004,3591,4733
karnataka,bengaluru,2025,4,5774,1026,1047,2886,20115,19925,19444
karnataka,bengaluru,2025,5,2659,1723,869,5452,29444,22508,19332
karnataka,bengaluru,2025,9,3557,1001,559,2765,24380,10062,12320
karnataka,bengaluru,2025,10,2486,849,413,2839,20811,8060,7953
karnataka,bengaluru,2025,11,3349,1292,706,4542,31875,13752,10497
karnataka,bengaluru,2025,12,2616,841,213,5839,43605,22455,15425
karnataka,bengaluru rural,2025,6,511,312,311,0,0,0,0
karnataka,bengaluru rural,2025,7,927,417,310,0,0,0,0
karnataka,bengaluru rural,2025,9,0,1,0,4,20,2,0
karnataka,bengaluru rural,2025,10,1,0,0,2,11,0,2
karnataka,bengaluru south,2025,9,1,0,2,56,544,0,14
karnataka,bengaluru south,2025,10,2,27,0,68,567,3,21
karnataka,bengaluru south,2025,11,6,96,2,83,966,13,31
karnataka,bengaluru south,2025,12,6,60,1,119,1311,7,57
karnataka,bengaluru urban,2025,3,309,192,231,0,0,0,0
karnataka,bengaluru urban,2025,6,5062,3223,1838,0,0,0,0
karnataka,bengaluru urban,2025,7,6740,3752,1727,0,0,0,0
karnataka,bidar,2025,7,107,52,10,309,1778,5568,5477
karnataka,bidar,2025,9,1237,367,6,683,4804,3634,3809
karnataka,bidar,2025,10,790,155,8,656,3831,3033,3161
karnataka,bidar,2025,11,1045,220,36,1011,6009,4301,4146
karnataka,bidar,2025,12,781,102,4,1380,7269,6428,5110
karnataka,bijapur,2025,9,1375,440,1,693,4584,1768,3746
karnataka,bijapur,2025,10,592,190,2,385,3243,1276,2226
karnataka,bijapur,2025,11,669,175,1,614,4430,1755,2770
karnataka,bijapur,2025,12,660,125,1,855,6264,3103,4208
karnataka,bijapurkar,2025,11,2,0,0,0,1,2,5
karnataka,bijapurkar,2025,12,1,0,0,0,0,1,2
karnataka,chamarajanagar,2025,9,80,10,0,20,192,75,225
karnataka,chamarajanagar,2025,10,63,5,0,19,194,38,173
karnataka,chamarajanagar,2025,11,81,1,0,23,279,56,159
karnataka,chamarajanagar,2025,12,31,1,0,28,411,130,259
karnataka,chamrajanagar,2025,9,594,88,8,296,1870,2237,1247
karnataka,chamrajanagar,2025,10,442,49,6,255,1636,985,868
karnataka,chamrajanagar,2025,11,620,59,9,341,2084,1353,1204
karnataka,chamrajanagar,2025,12,332,20,0,330,3159,3043,1742
karnataka,chamrajnagar,2025,9,96,13,0,29,403,101,265
karnataka,chamrajnagar,2025,10,75,4,0,25,293,54,233
karnataka,chamrajnagar,2025,11,102,5,0,33,408,66,271
karnataka,chamrajnagar,2025,12,83,2,0,32,661,186,380
karnataka,chickmagalur,2025,9,326,27,0,128,2031,432,1362
karnataka,chickmagalur,2025,10,226,25,0,147,1509,513,1145
karnataka,chickmagalur,2025,11,319,30,0,190,2087,476,1588
karnataka,chickmagalur,2025,12,258,20,0,240,2522,869,1807
karnataka,chikkaballapur,2025,9,903,94,5,380,3838,1439,1902
karnataka,chikkaballapur,2025,10,594,68,0,394,2840,1142,1377
karnataka,chikkaballapur,2025,11,707,78,0,583,4320,1896,1966
karnataka,chikkaballapur,2025,12,638,56,9,800,6435,2997,2691
karnataka,chikkamagaluru,2025,9,294,28,19,168,1085,626,490
karnataka,chikkamagaluru,2025,10,207,19,9,155,958,606,348
karnataka,chikkamagaluru,2025,11,302,29,10,252,1414,787,467
karnataka,chikkamagaluru,2025,12,215,19,0,329,2058,1285,617
karnataka,chikmagalur,2025,9,37,3,0,10,181,22,176
karnataka,chikmagalur,2025,10,32,2,0,11,133,17,109
karnataka,chikmagalur,2025,11,40,3,0,9,154,23,198
karnataka,chikmagalur,2025,12,36,1,0,12,202,30,198
karnataka,chitradurga,2025,9,1053,94,5,436,4794,2001,2594
karnataka,chitradurga,2025,10,804,74,15,538,3874,1949,2222
karnataka,chitradurga,2025,11,872,72,17,724,5751,2427,2769
karnataka,chitradurga,2025,12,1313,86,8,1308,8112,4584,4121
karnataka,dakshina kannada,2025,9,1658,119,5,882,6922,2804,3512
karnataka,dakshina kannada,2025,10,1262,152,42,1158,6014,2783,2711
karnataka,dakshina kannada,2025,11,1659,176,30,1431,8942,4430,3526
karnataka,dakshina kannada,2025,12,1317,83,2,1568,11369,5589,3343
karnataka,davanagere,2025,9,161,10,0,25,731,99,1072
karnataka,davanagere,2025,10,68,16,0,30,489,61,681
karnataka,davanagere,2025,11,114,12,0,30,572,59,799
karnataka,davanagere,2025,12,94,8,0,39,940,105,719
karnataka,davangere,2025,9,1316,111,9,537,4315,3297,5316
karnataka,davangere,2025,10,738,92,7,541,2872,2231,3262
karnataka,davangere,2025,11,849,84,26,696,4156,2477,4175
karnataka,davangere,2025,12,1513,65,3,877,5686,4535,3800
karnataka,dharwad,2025,9,1536,111,3,876,5270,2658,3663
karnataka,dharwad,2025,10,986,104,7,659,3598,2528,2853
karnataka,dharwad,2025,11,1341,94,9,1056,5585,3105,3866
karnataka,dharwad,2025,12,870,42,0,1167,7915,4997,4305
karnataka,gadag,2025,9,1845,149,19,614,3219,1701,1688
karnataka,gadag,2025,10,607,53,1,594,2542,1326,1583
karnataka,gadag,2025,11,1098,105,0,788,3394,1492,1855
karnataka,gadag,2025,12,673,52,0,1031,4615,2598,2167
karnataka,gulbarga,2025,9,1151,235,0,428,3782,1708,3786
karnataka,gulbarga,2025,10,741,145,0,373,3310,1518,3487
karnataka,gulbarga,2025,11,960,208,1,519,4114,1947,4078
karnataka,gulbarga,2025,12,798,115,2,844,6457,3269,6226
karnataka,hasan,2025,9,266,12,0,78,1804,163,843
karnataka,hasan,2025,10,180,10,0,93,1514,186,814
karnataka,hasan,2025,11,261,15,0,147,2167,285,1012
karnataka,hasan,2025,12,237,12,0,123,2451,372,1438
karnataka,hassan,2025,9,728,33,0,430,3240,1459,1493
karnataka,hassan,2025,10,462,29,2,496,2935,1536,1277
karnataka,hassan,2025,11,625,53,16,648,4080,2487,1853
karnataka,hassan,2025,12,518,27,1,784,5614,3685,2324
karnataka,haveri,2025,9,1263,119,22,800,4352,2151,3038
karnataka,haveri,2025,10,753,53,10,733,3561,1736,2094
karnataka,haveri,2025,11,1042,62,17,1036,5050,2046,2656
karnataka,haveri,2025,12,970,38,10,1183,6523,3789,3598
karnataka,kalaburagi,2025,4,560,31,17,597,2029,4184,2891
